"gvkey","datadate","be1","op1","op2","at","at_lag1","in"
14924,"2020-12-31 00:00:00.000",257.755,22.932,0.088968206242362,701.21,430.41,1.62916753792895
14934,"2020-12-31 00:00:00.000",2885,-1584,-0.549046793760832,9912,13717,0.72260698403441
14954,"2020-08-31 00:00:00.000",299.407,62.652,0.209253624664754,570.526,500.314,1.14033586907422
14957,"2019-06-30 00:00:00.000",NA,-6.937,NA,1.093,1.151,0.949609035621199
14960,"2020-12-31 00:00:00.000",10210.7,3465.4,0.33938907224774,20071.7,18046.4,1.11222736944765
14966,"2020-12-31 00:00:00.000",3.276,-0.625,-0.190781440781441,3.811,3.831,0.994779430957974
14983,"2020-04-30 00:00:00.000",5.318,-0.643000000000001,-0.120910116585183,20.751,11.265,1.84207723035952
14985,"2020-12-31 00:00:00.000",5.085,2.53299999999999,0.498131760078662,50.376,54.364,0.926642631152969
14999,"2020-12-31 00:00:00.000",6.432,-0.271,-0.0421330845771144,6.558,6.826,0.96073835335482
15000,"2020-03-31 00:00:00.000",267.561,55.126,0.206031521783817,513.919,467.019,1.10042417974429
15016,"2020-12-31 00:00:00.000",8.189,-0.251,-0.0306508731224814,8.508,9.218,0.922976784551963
15020,"2020-12-31 00:00:00.000",1723.878,507.55,0.294423387269865,3346.792,3371.337,0.9927195056442
15022,"2020-12-31 00:00:00.000",1043.463,-1.081,-0.00103597348444554,1219.797,948.23,1.2863935964903
15024,"2020-03-31 00:00:00.000",1692.153,34.305,0.0202729894991765,1709.455,1886.706,0.906052665333126
15030,"2020-09-30 00:00:00.000",NA,-0.258,NA,0.312,0.222,1.40540540540541
15038,"2020-12-31 00:00:00.000",1182.348,514.044,0.434765399019578,1843.187,1341.917,1.37354769333722
15042,"2020-12-31 00:00:00.000",2225,803,0.360898876404494,9094,9283,0.979640202520737
15044,"2020-01-31 00:00:00.000",2487.494,-293.915,-0.118157068921573,6816.365,5520.746,1.23468187089209
15050,"2020-03-31 00:00:00.000",356.742,84.852,0.237852565719764,898.848,874.74,1.0275601893134
15055,"2020-12-31 00:00:00.000",42524,4954,0.116498918257925,75276,78121,0.963582135405333
15059,"2020-12-31 00:00:00.000",1129.081,48.894,0.0433042447796039,2001.285,2096.047,0.954790135908212
15060,"2020-12-31 00:00:00.000",711.002,-2130.667,-2.99671027648305,4362.868,7194.838,0.606388635852538
15070,"2020-12-31 00:00:00.000",44724,2969,0.0663849387353546,84616,89435,0.946117291887963
15082,"2020-12-31 00:00:00.000",1154.834,257.147,0.222670098040065,4065.992,2884.999,1.40935646771455
15083,"2020-10-31 00:00:00.000",1867.2,383.4,0.205334190231363,3598.4,3781.8,0.951504574541224
15087,"2020-12-31 00:00:00.000",48.618,8.044,0.165453124357234,60.069,56.987,1.05408251004615
15092,"2019-12-31 00:00:00.000",306.226,61.354,0.200355293149504,2119.549,1666.165,1.27211230580405
15096,"2020-01-31 00:00:00.000",251.714,172.05,0.683513829187093,1051.671,1244.788,0.84485952628078
15098,"2020-04-30 00:00:00.000",33.897,1.497,0.0441632002832109,34.993,39.256,0.891405135520685
15101,"2020-12-31 00:00:00.000",2524.612,-130.855,-0.0518317270138936,6932.3,13567.364,0.510954080689514
15111,"2020-12-31 00:00:00.000",689.944,-13.564,-0.019659566573519,1950.04,1918.559,1.01640866921476
15136,"2020-03-31 00:00:00.000",19961,8108,0.406192074545363,125555,116516,1.07757732843558
15142,"2020-12-31 00:00:00.000",565.969,-38.7289999999999,-0.0684295429608334,4861.808,5085.109,0.956087273645462
15149,"2020-12-31 00:00:00.000",81.527,11.312,0.13875157923142,450.339,429.463,1.04860954261485
15153,"2020-12-31 00:00:00.000",617.977,137.433,0.22239177186206,24355.501,21709.374,1.12188868274138
15171,"2020-12-31 00:00:00.000",1072.642,94.525,0.0881235304975938,14240.156,12990.113,1.09623034072144
15172,"2020-12-31 00:00:00.000",33246.956,8484.71199999999,0.255202671787456,120213.146,110023.279,1.09261555456823
15178,"2020-10-31 00:00:00.000",NA,-1.488,NA,1.025,0.656,1.5625
15181,"2020-12-31 00:00:00.000",53698.741,21601.722,0.402276135300826,887376.244,784057.817,1.13177399008063
15199,"2020-12-31 00:00:00.000",886.845,156.188,0.176116457780108,7316.411,6622.776,1.10473478191018
15201,"2020-12-31 00:00:00.000",92.151,-7.992,-0.0867272194550249,103.681,110.288,0.940093210503409
15208,"2020-12-31 00:00:00.000",NA,8528,NA,2627415,2203623,1.19231601775803
15211,"2020-12-31 00:00:00.000",1922.448,104.475,0.054344772914534,3521.33,2892.891,1.21723563037805
15212,"2020-12-31 00:00:00.000",124.69,87.085,0.698412061913545,1014.342,905.256,1.12050292955805
15240,"2020-12-31 00:00:00.000",57.471,-11.219,-0.195211497972891,61.937,26.979,2.29574854516476
15247,"2020-12-31 00:00:00.000",24076,-393,-0.0163233095198538,51774,53864,0.961198574186841
15252,"2020-12-31 00:00:00.000",609.1,130.79,0.214726645870957,1193.88,1192.7,1.00098935189067
15267,"2020-12-31 00:00:00.000",2704.066,579.645,0.214360522265359,4414.398,3813.912,1.15744621270758
15305,"2020-12-31 00:00:00.000",2722,394,0.144746509919177,6304,5688,1.10829817158931
15319,"2020-12-31 00:00:00.000",27045.246,-388.134000000002,-0.0143512837709076,59427.941,64968.766,0.914715557318728
15327,"2020-03-31 00:00:00.000",14.764,0.850999999999999,0.0576402059062584,24.201,22.486,1.07626967891132
15334,"2020-12-31 00:00:00.000",7489.063,1522.403,0.203283508230602,15883.371,14570.42,1.09011071746731
15337,"2020-02-29 00:00:00.000",144.903,-15.953,-0.110094338971588,221.992,NA,NA
15343,"2020-12-31 00:00:00.000",793.587,252.489,0.318161713838558,1528.568,1370.94,1.1149780442616
15350,"2020-12-31 00:00:00.000",0.059,8.115,137.542372881356,0.266,1.151,0.23110338835795
15362,"2020-09-30 00:00:00.000",48762.386,8374.257,0.171735997496103,653729.803,611510.189,1.06904155443271
15363,"2020-12-31 00:00:00.000",5501.511,870.204,0.158175453979825,47802.487,46651.553,1.02467086143949
15364,"2020-12-31 00:00:00.000",1832.8,-29.9,-0.0163138367525098,10465.8,10514.5,0.99536830091778
15399,"2020-12-31 00:00:00.000",5056.549,45.428,0.00898399283780301,6036.641,6935.287,0.870424107899212
15414,"2020-06-30 00:00:00.000",1482.282,214.669,0.14482331971919,2027.589,1884.41,1.07598081097001
15417,"2020-12-31 00:00:00.000",4098.445,643.529,0.157017844572759,8966.492,7622.821,1.17626952016845
15420,"2020-01-31 00:00:00.000",449.36,-40.949,-0.0911273811643226,527.276,466.853,1.12942617911848
15444,"2020-12-31 00:00:00.000",22268,4202,0.188701275372732,44944,41868.636,1.07345269141321
15448,"2020-12-31 00:00:00.000",6179,1014,0.164104223984464,14041,13276,1.05762277794516
15453,"2020-12-31 00:00:00.000",NA,-0.078,NA,0.041,0.033,1.24242424242424
15459,"2020-12-31 00:00:00.000",109.055,98.7349999999999,0.905368850579982,514.87,712.668,0.722454214304557
15481,"2020-09-30 00:00:00.000",2.8,-0.236,-0.0842857142857142,8.953,7.288,1.22845773874863
15489,"2020-12-31 00:00:00.000",45.545,-89.534,-1.96583598638709,68.302,0.523,130.5965583174
15508,"2020-12-31 00:00:00.000",29628,7876,0.265829620629135,62534,56152,1.11365579142328
15509,"2020-12-31 00:00:00.000",174029,23356,0.134207517137948,2984164,2715152,1.09907806266463
15520,"2020-01-31 00:00:00.000",1219.8,457.1,0.374733562879161,6299.1,4420.1,1.4251035044456
15532,"2020-12-31 00:00:00.000",135966.335,41486.974,0.305126809515017,2999592.213,2429203.436,1.23480486176951
15539,"2020-12-31 00:00:00.000",NA,-95.244,NA,176.853,251.079,0.704371930746896
15543,"2020-12-31 00:00:00.000",19.356,-20.906,-1.08007852862162,39.013,20.234,1.92809133142236
15545,"2020-12-31 00:00:00.000",28443.189,4217.733,0.148286220648465,644351.98,609280.949,1.05756134515212
15552,"2020-12-31 00:00:00.000",25908.284,6353.856,0.245244185218905,664684.14,564824.936,1.17679673405921
15576,"2020-12-31 00:00:00.000",73042.775,12081.584,0.165404230603232,1597089.44,1456227.287,1.09673088415353
15580,"2020-10-31 00:00:00.000",52011,7622,0.146545922977832,949261,852195,1.11390116111923
15581,"2020-10-31 00:00:00.000",37612,6630,0.176273529724556,769551,651604,1.18101024548652
15582,"2020-10-31 00:00:00.000",63892,9983,0.15624804357353,1136466,1086161,1.04631449665381
15598,"2020-12-31 00:00:00.000",31352.09,153.083000000002,0.00488270478937773,534967.182,494150.899,1.0825988237249
15607,"2019-12-31 00:00:00.000",19414,4092,0.210775728855465,471372,447055,1.05439375468343
15613,"2020-03-31 00:00:00.000",25282,2939,0.116248714500435,408911,369736,1.10595397797347
15617,"2020-12-31 00:00:00.000",66562.62,6605.515,0.0992376051303269,1129778.163,1000699.672,1.12898824153907
15620,"2020-10-31 00:00:00.000",13430,3088,0.229932985852569,331625,281458,1.17823973736756
15633,"2020-10-31 00:00:00.000",82497,16918,0.205074123907536,1624548,1428935,1.13689426041073
15634,"2020-12-31 00:00:00.000",58895.208,3233.463,0.0549019709718998,1073556.515,957592.852,1.12109913180513
15659,"2020-03-31 00:00:00.000",33589.973,4395.46599999999,0.130856491012958,234696.975,203338.468,1.1542182711832
15668,"2020-03-31 00:00:00.000",30870.63,5287.092,0.171266086892299,121442.679,109874.608,1.10528429826116
15679,"2020-12-31 00:00:00.000",28781.223,4448.857,0.154574981056225,322599.219,300678.564,1.07290395001354
15704,"2020-12-31 00:00:00.000",10264,1806,0.175954793452845,17881,17295,1.03388262503614
15706,"2020-10-31 00:00:00.000",90133,12718,0.141102592835033,1715865,1415290,1.2123769686778
15724,"2020-12-31 00:00:00.000",107780.795,20759.157,0.192605343094751,1277723.625,1134734.293,1.12601128993993
15743,"2020-12-31 00:00:00.000",40809.943,5621.023,0.137736605022947,485555.103,430447.474,1.12802405015391
15782,"2020-12-31 00:00:00.000",26953,2585,0.095907691166104,516097,454214,1.13624194762821
15784,"2020-12-31 00:00:00.000",74353.029,23181.983,0.311782630940294,1762216.473,1522019.735,1.15781447012578
15824,"2020-12-31 00:00:00.000",29.375,2.625,0.0893617021276595,44.555,21.917,2.0328968380709
15855,"2020-03-31 00:00:00.000",159,676,4.25157232704403,7735,15938,0.48531810766721
15889,"2020-09-30 00:00:00.000",43933.674,7572.819,0.172369353858273,747164.22,661767.115,1.12904404444455
15929,"2020-12-31 00:00:00.000",66044.275,9178.038,0.138967957480039,1169940.013,1104407.889,1.05933688508811
16004,"2020-08-31 00:00:00.000",54.13,-11.266,-0.208128579346019,73.645,96.892,0.760073071048177
16005,"2020-12-31 00:00:00.000",2442.741,-89.916,-0.0368094693624908,2417.091,2444.722,0.988697692416561
16006,"2020-06-30 00:00:00.000",30.23,-4.249,-0.14055573933179,33.242,96.221,0.345475519896904
16009,"2020-01-31 00:00:00.000",110.83,44.789,0.404123432283678,616.641,388.897,1.58561521431124
16011,"2020-12-31 00:00:00.000",6233.042,-320.596,-0.0514349173324999,8037.2,7498.128,1.07189421146185
16015,"2020-12-31 00:00:00.000",68.043,2.06799999999999,0.0303925458900988,102.229,80.656,1.26746925213251
16026,"2020-12-31 00:00:00.000",NA,-14.8,NA,927.2,5680,0.163239436619718
16029,"2019-12-31 00:00:00.000",0.686,-1.295,-1.88775510204081,56.846,71.938,0.790208234868915
16041,"2020-12-31 00:00:00.000",0.545,-4.003,-7.34495412844037,1.001,1.075,0.931162790697674
16051,"2020-12-31 00:00:00.000",4095.779,976.328,0.238374189623024,9697.84,8706.092,1.11391425682155
16058,"2020-08-31 00:00:00.000",29.204,-35.254,-1.20716340227366,78.707,38.68,2.03482419855222
16066,"2020-12-31 00:00:00.000",234.434,30.39,0.129631367463764,585.123,655.058,0.893238461327089
16069,"2020-03-31 00:00:00.000",NA,-18.873,NA,10.4,11.275,0.922394678492239
16101,"2020-12-31 00:00:00.000",16722,20189,1.20733165889248,150565,89115,1.68955843572911
16113,"2020-12-31 00:00:00.000",180.477,355.016,1.96709830061448,1151.962,933.619,1.23386734845799
16116,"2020-12-31 00:00:00.000",2611.2,-40.2,-0.0153952205882353,6897.4,6142,1.12298925431456
16123,"2020-04-30 00:00:00.000",NA,-0.049,NA,0.006,0.007,0.857142857142857
16125,"2020-12-31 00:00:00.000",367.18,21.112,0.0574976850590991,1100.906,884.934,1.24405435885614
16149,"2020-12-31 00:00:00.000",158.956,12.501,0.0786444047409346,483.813,538.188,0.898966532141185
16150,"2020-12-31 00:00:00.000",273.721,22.763,0.0831613211993234,674.91,648.513,1.04070388720041
16187,"2020-12-31 00:00:00.000",719.628,10.093,0.014025301961569,1562.748,1658.884,0.942047786343108
16188,"2020-12-31 00:00:00.000",1577.154,240.245,0.152328181014663,1800.702,1885.935,0.954805971573782
16225,"2020-12-31 00:00:00.000",2783.326,1190.8,0.427833462555231,11830.027,12346.453,0.958172116315512
16245,"2020-12-31 00:00:00.000",7358.7,963,0.130865506135595,63091.8,58589.8,1.07683931332758
16269,"2020-09-30 00:00:00.000",455.58,-37.995,-0.0833991834584485,486.132,489.829,0.992452468106217
16271,"2020-12-31 00:00:00.000",97.822,15.966,0.163214818752428,946.541,718.402,1.31756453907422
16305,"2020-12-31 00:00:00.000",7578.36,2175.672,0.287090082814751,100313.623,99657.235,1.00658645606614
16348,"2020-12-31 00:00:00.000",79399.98,11328.217,0.14267279412413,1208536.879,915815.53,1.31962916047078
16384,"2020-12-31 00:00:00.000",9485,477,0.0502899314707433,180518,169051,1.06783160111446
16401,"2020-03-31 00:00:00.000",1234.244,254.548,0.206237988598689,1592.677,1352.64,1.17745815590253
16426,"2020-12-31 00:00:00.000",6495.585,755.593,0.116324087822729,24945.223,23748.967,1.05037086455171
16428,"2020-12-31 00:00:00.000",12877.5,886.199999999999,0.0688177052999416,74054,70508.5,1.05028471744541
16431,"2020-12-31 00:00:00.000",21960,3736,0.170127504553734,600490,451167,1.3309705718725
16432,"2020-10-31 00:00:00.000",2422.536,204.859,0.0845638620024635,44167.66,44353.127,0.995818400808583
16453,"2020-05-31 00:00:00.000",743.302,85.92,0.11559231644742,797.182,695.74,1.14580446718602
16456,"2020-12-31 00:00:00.000",50.977,53.609,1.0516311277635,950.751,842.253,1.1288187753561
16466,"2020-06-30 00:00:00.000",NA,-7.513,NA,18.277,18.465,0.989818575683726
16476,"2020-11-30 00:00:00.000",1304.428,224.501,0.172106854498677,5641.241,4232.418,1.33286480683146
16477,"2020-12-31 00:00:00.000",4552.1,1033.1,0.226950198809341,13198.6,12680.7,1.04084159391832
16478,"2020-12-31 00:00:00.000",25161.214,3437.819,0.136631682398155,35804.601,37124.608,0.964443880457943
16480,"2020-12-31 00:00:00.000",NA,-3.861,NA,0.085,0.045,1.88888888888889
16486,"2020-12-31 00:00:00.000",869.062,403.222999999999,0.463974952304898,1965.718,1693.351,1.16084497543628
16500,"2020-12-31 00:00:00.000",18.141,0.321,0.0176947246568546,19.308,26.243,0.735739054223984
16521,"2019-12-31 00:00:00.000",1422.373,294.979,0.207385123311536,2098.337,2318.356,0.905096973890119
16528,"2020-12-31 00:00:00.000",299.579,27.163,0.090670574372703,710.499,613.379,1.15833603693638
16531,"2020-12-31 00:00:00.000",34.435,31.116,0.903615507477857,449.724,412.721,1.08965620843136
16535,"2019-12-31 00:00:00.000",NA,-6.81,NA,1.36,1.364,0.997067448680352
16549,"2020-12-31 00:00:00.000",992.352,254.235,0.256194374576763,11932.654,8947.653,1.33360714815382
16560,"2020-12-31 00:00:00.000",1734.6,-17.8,-0.0102617318113686,1796.7,1853.8,0.96919840327975
16564,"2020-09-30 00:00:00.000",NA,0.013,NA,0.015,0.009,1.66666666666667
16582,"2020-12-31 00:00:00.000",25514,2399,0.0940268088108489,47192,46799,1.00839761533366
16590,"2020-12-31 00:00:00.000",10941.854,-30.443,-0.00278225244094831,12067.863,12012.934,1.00457248828638
16597,"2020-12-31 00:00:00.000",386.173,68.974,0.178609068992395,680.067,612.016,1.11119153747614
16603,"2020-12-31 00:00:00.000",53639.86,17806.332,0.33196082167254,137651.706,132099.272,1.04203228311508
16608,"2020-12-31 00:00:00.000",312.897,24.157,0.0772043196323391,718.989,631.224,1.13903939013726
16611,"2020-12-31 00:00:00.000",NA,-1.364,NA,0.321,0.121,2.65289256198347
16641,"2020-12-31 00:00:00.000",359.772,9.163,0.0254689080862324,1175.248,1029.169,1.1419387875072
16648,"2019-12-31 00:00:00.000",1011.9,291.9,0.288467239845835,3543.5,3528.3,1.00430802369413
16653,"2020-12-31 00:00:00.000",3504.541,314.059,0.0896148739592432,7737.995,5245.686,1.47511593335934
16668,"2020-12-31 00:00:00.000",334.392,74.866,0.223886935094141,3688.636,3184.275,1.1583911565427
16671,"2020-12-31 00:00:00.000",140.861,16.483,0.117016065482994,405.187,377.626,1.07298491099659
16689,"2020-06-30 00:00:00.000",164.739,45.107,0.273808873430092,1257.635,1153.858,1.08993914329146
16698,"2020-12-31 00:00:00.000",623.092,80.471,0.12914786259493,5432.022,5263.259,1.03206435404376
16700,"2019-12-31 00:00:00.000",339.259,-105.06,-0.309674909140214,2053.122,2270.251,0.904359033428462
16705,"2020-12-31 00:00:00.000",546.685,98.97,0.181036611577051,6594.583,6012.672,1.09678076568953
16710,"2020-09-30 00:00:00.000",388.671,33.343,0.0857872082043682,528.682,398.698,1.32602119900275
16714,"2020-12-31 00:00:00.000",517.774,63.53,0.122698320116499,2160.52,1923.161,1.12342128402146
16719,"2020-12-31 00:00:00.000",1.125,-5.141,-4.56977777777778,2.076,1.992,1.0421686746988
16720,"2020-12-31 00:00:00.000",NA,-20.156,NA,99.752,53.248,1.87334735576923
16721,"2020-03-31 00:00:00.000",7462,1560,0.209059233449477,11112,8957,1.24059394886681
16725,"2020-12-31 00:00:00.000",66.962,0,0,71.313,83.032,0.858861643703632
16732,"2020-12-31 00:00:00.000",217.368,-4.709,-0.021663722351036,262.728,NA,NA
16738,"2020-12-31 00:00:00.000",106.874,-72.0960000000001,-0.674588768082041,2021.126,2513.172,0.804213161693668
16745,"2020-12-31 00:00:00.000",184.006,-111.22,-0.604436811843092,332.975,419.268,0.794181764408445
16748,"2020-12-31 00:00:00.000",370.409,63.407,0.171181045816921,6358.834,5492.424,1.15774637937639
16775,"2020-12-31 00:00:00.000",310.509,0.932999999999993,0.00300474382385049,1843.42,1744.936,1.05643989235135
16777,"2020-12-31 00:00:00.000",893.421,147.898,0.165541217410381,7289.751,6143.639,1.18655262784809
16781,"2020-12-31 00:00:00.000",701.106,136.926,0.195299997432628,5758.64,5018.756,1.14742378390183
16790,"2020-12-31 00:00:00.000",2104.107,313.073,0.148791387510236,13931.094,11410.295,1.22092321013611
16821,"2020-12-31 00:00:00.000",2239.075,289.924,0.129483827026786,18793.071,12611.266,1.49018116024196
16829,"2020-12-31 00:00:00.000",34.332,5.922,0.172492135616917,275.742,NA,NA
16832,"2020-12-31 00:00:00.000",2307.041,439.731,0.190603894772568,18504.206,13683.999,1.35225134114669
16845,"2020-12-31 00:00:00.000",1875.52,231.343,0.123348724620372,14067.21,12457.254,1.12923843408828
16848,"2020-12-31 00:00:00.000",211.213,-69.848,-0.330699341423113,607.439,604.8,1.00436342592593
16878,"2020-12-31 00:00:00.000",15.85,-1.993,-0.125741324921136,16.404,18.1,0.906298342541436
16884,"2020-12-31 00:00:00.000",113.604,9.045,0.0796186753987535,621.49,657.902,0.944654371015744
16886,"2019-12-31 00:00:00.000",107.221,58.01,0.541032073940739,651.858,432.489,1.50722446120017
16889,"2020-12-31 00:00:00.000",1702.685,235.081,0.138064879880894,13204.301,11395.165,1.15876347556178
16890,"2020-12-31 00:00:00.000",389.522,104.086,0.267214688772393,4204.013,3564.694,1.17934751201646
16909,"2020-12-31 00:00:00.000",604.743,36.172,0.059813838275102,1679.207,1709.964,0.982013071620221
16947,"2020-12-31 00:00:00.000",61.319,-21.962,-0.358159787341607,66.397,11.67,5.68954584404456
16957,"2020-09-30 00:00:00.000",78.631,14.569,0.185283158041994,854.876,779.256,1.09704128040079
16967,"2020-12-31 00:00:00.000",292.943,76.881,0.262443547038161,2857.093,2590.346,1.10297736286967
16972,"2020-12-31 00:00:00.000",NA,-5.436,NA,11.833,8.406,1.40768498691411
16976,"2020-12-31 00:00:00.000",NA,-0.288,NA,0.073,0.101,0.722772277227723
16981,"2020-12-31 00:00:00.000",993.975,252.63,0.254161321964838,9826.011,9297.661,1.05682612003169
16989,"2020-12-31 00:00:00.000",139.899,31.306,0.22377572391511,1414.855,1154.882,1.22510784651592
17001,"2020-12-31 00:00:00.000",232.477,-204.738,-0.880680669485583,859.349,368.225,2.33376060832372
17010,"2020-12-31 00:00:00.000",10366,1848,0.178275130233456,32081,31421,1.02100506030998
17012,"2020-12-31 00:00:00.000",76.303,-11.78,-0.154384493401308,107.289,75.366,1.42357296393599
17024,"2020-12-31 00:00:00.000",8.982,-3.085,-0.343464707192162,10.606,1.282,8.27301092043682
17035,"2020-12-31 00:00:00.000",2073.729,615.839,0.29697178368051,6328.246,5889.157,1.07455888847928
17041,"2020-12-31 00:00:00.000",44.682,-4.236,-0.0948032764871761,55.529,24.065,2.30745896530231
17072,"2020-12-31 00:00:00.000",45.366,-10.909,-0.240466428602919,150.54,153.934,0.977951589642314
17073,"2020-12-31 00:00:00.000",2684.876,119.771,0.044609508968012,14648.27,12553.447,1.16687233394939
17095,"2020-12-31 00:00:00.000",2972.656,431.377,0.145115008261972,22960.622,20411.667,1.12487735568094
17101,"2020-12-31 00:00:00.000",89.57,-41.994,-0.468840013397343,355.072,235.262,1.50926201426495
17106,"2020-12-31 00:00:00.000",575.673,87.172,0.151426243718222,4760.764,4354.165,1.09338162426091
17115,"2020-12-31 00:00:00.000",2565.985,297.984,0.116128504258599,9687.913,8797.15,1.10125586127325
17120,"2020-12-31 00:00:00.000",7879.562,2230.451,0.283067891337107,115511.007,71004.903,1.62680325047413
17130,"2020-12-31 00:00:00.000",19886.878,4912.382,0.247016248603728,149432.676,149499.477,0.999553169005401
17131,"2020-12-31 00:00:00.000",469.768,31.63,0.0673311081214557,1083.156,1054.303,1.02736689547502
17132,"2020-12-31 00:00:00.000",1791.726,263.585,0.147112337489103,14333.914,12256.302,1.16951377340408
17145,"2020-09-30 00:00:00.000",2014.133,329.787,0.163736456331335,18794.055,16474.91,1.14076829554759
17150,"2020-12-31 00:00:00.000",3089.588,427.227,0.138279602328854,32590.69,30389.344,1.07243808882482
17151,"2020-12-31 00:00:00.000",2612.253,252.654,0.0967188093955677,16425.61,15720.112,1.04487868788721
17161,"2020-12-31 00:00:00.000",3.427,-1.703,-0.496936095710534,3.665,5.156,0.710822342901474
17173,"2020-12-31 00:00:00.000",257.972,39.461,0.152966213387499,2555.362,1720.253,1.48545708102238
17175,"2020-06-30 00:00:00.000",NA,-8.134,NA,2.938,4.037,0.727768144661878
17180,"2020-12-31 00:00:00.000",286.65,86.291,0.301032618175475,1548.94,1334.444,1.1607381051584
17184,"2020-12-31 00:00:00.000",1130.402,162.027,0.143335733659353,8342.392,7108.511,1.17357798278711
17185,"2020-12-31 00:00:00.000",44.11,-17.733,-0.402017683065065,51.694,68.951,0.749720816231817
17192,"2020-12-31 00:00:00.000",1.041,-0.467,-0.448607108549472,1.316,0.604,2.17880794701987
17195,"2020-12-31 00:00:00.000",2282.07,300.062,0.131486764209687,15973.134,14511.625,1.10071298011077
17197,"2020-12-31 00:00:00.000",14701,9981,0.678933405890756,113825,109217,1.04219123396541
17199,"2020-12-31 00:00:00.000",205.246,2.14700000000001,0.0104606179901192,234.829,92.816,2.53004869850026
17217,"2020-12-31 00:00:00.000",6.698,-0.276,-0.0412063302478351,11.033,16.62,0.663838748495788
17222,"2020-12-31 00:00:00.000",140.329,22.048,0.157116490532962,1495.891,1237.461,1.20883890482205
17228,"2020-12-31 00:00:00.000",926.601,-91.721,-0.0989865109146224,2834.546,2589.482,1.09463823266584
17240,"2020-12-31 00:00:00.000",716.277,144.941,0.202353279527334,7622.171,6725.623,1.13330333859034
17245,"2020-12-31 00:00:00.000",568.161,95.348,0.167818628874562,5901.796,5221.322,1.13032599789862
17248,"2020-12-31 00:00:00.000",4297.62,548.313,0.127585268125148,26184.247,19662.324,1.33169644646279
17252,"2020-12-31 00:00:00.000",850.078,-147.768,-0.173828754537819,3069.678,3013.472,1.01865157532574
17269,"2020-12-31 00:00:00.000",104.399,18.808,0.180154982327417,1279.713,1171.184,1.09266605418107
17277,"2020-12-31 00:00:00.000",421.86,75.3120000000001,0.178523680841986,881.175,893.137,0.986606757977779
17285,"2020-12-31 00:00:00.000",195.997,-0.585,-0.00298473956234024,230.368,238.198,0.967128187474286
17287,"2020-12-31 00:00:00.000",4986.546,3015.246,0.60467626288818,8785.966,7223.076,1.21637457504254
17306,"2020-12-31 00:00:00.000",3986.709,2279.329,0.57173197241133,31597.795,10204.017,3.09660352388672
17334,"2019-03-31 00:00:00.000",1.455,-5.203,-3.57594501718213,2.741,6.677,0.410513703759173
17341,"2020-12-31 00:00:00.000",220.212,31.503,0.143057599040924,593.218,560.368,1.05862219113154
17349,"2020-10-31 00:00:00.000",0.469,-0.39,-0.831556503198295,1.088,0.866,1.25635103926097
17350,"2019-12-31 00:00:00.000",23.167,-69.479,-2.99905037337592,36.385,122.944,0.295947748568454
17367,"2020-12-31 00:00:00.000",337.894,56.396,0.166904413810248,3050.01,2478.55,1.2305622238809
17376,"2020-12-31 00:00:00.000",15.815,-10.13,-0.64053114132153,37.009,42.293,0.875062067008725
17379,"2020-12-31 00:00:00.000",24.86,0.544,0.0218825422365245,25.197,31.797,0.792433248419662
17380,"2020-12-31 00:00:00.000",345.725,-71.951,-0.208116277388097,1193.906,1246.328,0.957938841139732
17384,"2020-09-30 00:00:00.000",12.625,-0.829,-0.0656633663366337,13.449,5.63,2.38880994671403
17386,"2020-12-31 00:00:00.000",NA,-6.241,NA,0.949,2.992,0.317179144385027
17392,"2020-12-31 00:00:00.000",NA,-0.646,NA,0.073,0.035,2.08571428571429
17396,"2020-12-31 00:00:00.000",0.44,-0.934,-2.12272727272727,2.812,NA,NA
17408,"2020-12-31 00:00:00.000",940.572,76.201,0.0810155947657383,1839.408,1874.253,0.981408593183524
17420,"2020-12-31 00:00:00.000",6468.677,2933.513,0.453495050069744,13345.127,11959.153,1.11589232113679
17422,"2020-12-31 00:00:00.000",69.713,-14.617,-0.209673948904795,463.46,404.129,1.14681203279151
17436,"2020-12-31 00:00:00.000",42399.453,7809.69600000001,0.184193319663818,96782.853,97573.784,0.9918940214515
17438,"2019-12-31 00:00:00.000",497.154,91.274,0.183593011421008,4921.52,4700.744,1.04696618237453
17449,"2020-12-31 00:00:00.000",603.684,-300.444,-0.497684218895979,759.987,1605.465,0.473375003503658
17451,"2020-12-31 00:00:00.000",2515.371,361.766,0.143822124052476,17753.476,14958.207,1.1868719292359
17452,"2020-12-31 00:00:00.000",21310.019,4566.003,0.214265552743055,51561.592,50904.451,1.01290930335345
17454,"2020-12-31 00:00:00.000",608.58,155.18,0.254987018962174,1780.296,1738.007,1.02433189279445
17485,"2020-12-31 00:00:00.000",28.151,-29.762,-1.05722709672836,35.407,24.569,1.44112499491229
17491,"2020-05-31 00:00:00.000",NA,-1.058,NA,0.159,0.191,0.832460732984293
17494,"2020-01-31 00:00:00.000",0.403,2.173,5.39205955334988,9.937,7.764,1.27988150437919
17498,"2020-12-31 00:00:00.000",73.376,-44.147,-0.601654491931967,84.723,119.376,0.70971552070768
17515,"2020-08-31 00:00:00.000",10.838,2.392,0.220704927108323,15.602,9.249,1.68688506865607
17534,"2020-12-31 00:00:00.000",358.352,86.36,0.240992097155869,4729.399,3763.659,1.25659604124603
17553,"2020-09-30 00:00:00.000",125.166,-7.42999999999999,-0.0593611683684067,320.29,169.593,1.88858030697022
