"YYYYMM","f11","f12","f13","f21","f22","f23","f31","f32","f33","f41","f42","f43","f51","f52","f53"
"1965-02-01"," 0.02225908231"," 0.02580110634"," 0.0319306283"," 0.0480888096"," 0.0483080418"," 0.0382986228"," 0.02852900769"," 0.02543825010"," 0.02597815252"," 0.017880698347"," 0.0234981793"," 0.0377079861","-0.0060906339","-0.0038295039"," 0.01682933740"
"1965-03-01"," 0.00990089367"," 0.01359029843"," 0.0179643334"," 0.0112198459"," 0.0020573260","-0.0083038385","-0.01360899546","-0.00459180193","-0.00437262154","-0.007174278379","-0.0003278538","-0.0142555690","-0.0241386273","-0.0147460722","-0.02032159865"
"1965-04-01"," 0.02682186934"," 0.04888906529"," 0.0380825657"," 0.0415824265"," 0.0532931439"," 0.0551153753"," 0.03025900344"," 0.04268641448"," 0.02856572867"," 0.020585349183"," 0.0186359605"," 0.0340411856"," 0.0316471317"," 0.0318728218"," 0.02054131295"
"1965-05-01","-0.01198826654","-0.01007097791","-0.0034371194","-0.0025947699","-0.0066395168","-0.0024883256","-0.00503649550","-0.00718824292","-0.02186063865","-0.010361428325","-0.0154150116","-0.0043835643","-0.0007274667","-0.0033328227","-0.00952888142"
"1965-06-01","-0.08091792680","-0.07088790131","-0.0951837484","-0.0812929566","-0.0858442135","-0.0957726099","-0.07956680867","-0.07778390154","-0.09036781298","-0.065397112794","-0.0652732961","-0.0779666518","-0.0497124728","-0.0395380192","-0.06745057179"
"1965-07-01"," 0.02179971919"," 0.01928030390"," 0.0433076917"," 0.0149852699"," 0.0247580396"," 0.0393015216"," 0.01532425773"," 0.03123406786"," 0.03946905708"," 0.013061863393"," 0.0202047163"," 0.0394351730","-0.0038148010"," 0.0157340570"," 0.01600927891"
"1965-08-01"," 0.03733784875"," 0.03911329286"," 0.0403066332"," 0.0526409386"," 0.0489684325"," 0.0829705091"," 0.03237260951"," 0.03860684193"," 0.07420410755"," 0.029549817026"," 0.0356977561"," 0.0375173296"," 0.0242730679"," 0.0179067203"," 0.02967906626"
"1965-09-01"," 0.03203066649"," 0.02484250257"," 0.0229376355"," 0.0332711691"," 0.0158227402"," 0.0660540732"," 0.02265106137"," 0.01750799193"," 0.04766793820","-0.001986874000"," 0.0252201620"," 0.0504352689"," 0.0132826558"," 0.0315371725"," 0.03457540593"
"1965-10-01"," 0.03999273634"," 0.04842243611"," 0.0835643179"," 0.0496603693"," 0.0496552128"," 0.0502927917"," 0.03447441872"," 0.03781157307"," 0.05345637857"," 0.036491954332"," 0.0230820284"," 0.0479044295"," 0.0022213733"," 0.0172251682"," 0.04296009600"
"1965-11-01"," 0.01010695802"," 0.04761577961"," 0.0499721401"," 0.0215701793"," 0.0341684960"," 0.0669012785"," 0.00474412889"," 0.01517915044"," 0.06395557355"," 0.003032011309"," 0.0212187010"," 0.0487640434","-0.0113924256","-0.0027884986","-0.02663074864"
"1965-12-01"," 0.04965949978"," 0.04703866862"," 0.0270422178"," 0.0292940778"," 0.0369221668"," 0.0273209632"," 0.02854631241"," 0.03988186092"," 0.02334136702","-0.003046974254"," 0.0186650472"," 0.0127307594"," 0.0075373350"," 0.0010203013"," 0.03450085465"
"1966-01-01"," 0.06718476114"," 0.05621080901"," 0.0747147183"," 0.0315366280"," 0.0475923012"," 0.0458788501"," 0.00678686261"," 0.01980590859"," 0.03971954483"," 0.002793403591"," 0.0176056413"," 0.0476476513","-0.0136606370","-0.0090343922"," 0.00664886141"
"1966-02-01"," 0.01484851536"," 0.02914606332"," 0.0350921862"," 0.0008338508"," 0.0168139066"," 0.0270732780","-0.00821942435"," 0.00461155104"," 0.02385157792","-0.018144734614","-0.0121549990","-0.0095863515","-0.0262829707","-0.0207852119","-0.01770744391"
"1966-03-01","-0.00618722412","-0.02654602969","-0.0305457573","-0.0152269008","-0.0386830443","-0.0214925058","-0.03298986113","-0.04251550643","-0.02127995376","-0.031923092734","-0.0127229363"," 0.0089347245","-0.0413920770","-0.0175743047","-0.02354189843"
"1966-04-01"," 0.02474673072"," 0.04205192377"," 0.0742528668"," 0.0133329936"," 0.0302565044"," 0.0468700369"," 0.01143421264"," 0.02388474571"," 0.05353586279"," 0.014956416890"," 0.0198795749"," 0.0528939323","-0.0012396723"," 0.0126144803"," 0.04436274657"
"1966-05-01","-0.06916407339","-0.07480704986","-0.1208036934","-0.0692037303","-0.0754845621","-0.1195629759","-0.06602192101","-0.06384499758","-0.09012638352","-0.043593280272","-0.0596851616","-0.0737962863","-0.0441259267","-0.0384630246","-0.05621097479"
"1966-06-01","-0.01442035501","-0.01113713179"," 0.0040216517","-0.0057978010","-0.0113514846"," 0.0089241522","-0.02048799803","-0.01177921741","-0.00088199263","-0.015062566095","-0.0134047402"," 0.0225555017","-0.0173927107","-0.0291810603","-0.01036954849"
"1966-07-01","-0.02430669688","-0.01886681404","-0.0161216715","-0.0127831484","-0.0087226000","-0.0238286332","-0.02728804145","-0.01980961156","-0.00070266910","-0.012954922098","-0.0109775097","-0.0252287525","-0.0167934031","-0.0163597394","-0.01213551861"
"1966-08-01","-0.09196896315","-0.10304207525","-0.1094608584","-0.0944517355","-0.0947885679","-0.1137063612","-0.08849090588","-0.09092597151","-0.09721350142","-0.069845702037","-0.0929035286","-0.0884589670","-0.0667857207","-0.0749648666","-0.08428950202"
"1966-09-01","-0.01560027289","-0.01388229131","-0.0174027746","-0.0255315175","-0.0245742107","-0.0085153796","-0.02274693286","-0.02270634233","-0.02818964202"," 0.001884836759","-0.0088297719","-0.0289063732"," 0.0018135220","-0.0090127921","-0.02041663708"
"1966-10-01","-0.00309797837","-0.02770935985","-0.0433466343","-0.0075411115"," 0.0030107139","-0.0273902786"," 0.01672996812"," 0.00427890409"," 0.01182763626"," 0.042751930177"," 0.0441398279"," 0.0114855496"," 0.0515485460"," 0.0523219883"," 0.04361083629"
"1966-11-01"," 0.03392849197"," 0.02821826828"," 0.0600910872"," 0.0218689660"," 0.0272877171"," 0.0965518089"," 0.01913967321"," 0.05681882904"," 0.05392977839"," 0.019343940019"," 0.0150307697"," 0.0539904166"," 0.0040826257","-0.0020059526"," 0.02004058233"
"1966-12-01"," 0.01016549239"," 0.01374883798","-0.0008062137"," 0.0152491775","-0.0013236174"," 0.0393080634"," 0.01595710256"," 0.02072730031"," 0.02181929491"," 0.026386739804"," 0.0183314716"," 0.0293518470"," 0.0208336522","-0.0043367533","-0.00782414729"
